text,font_size,bold,italic,x0,y0,x1,y1,page
"4. S. M. Sze and K. N. Kwok,",11.039999961853027,0,0,72.02400207519531,623.5120239257812,225.95956420898438,638.6809692382812,7
Physics of Semiconductor Devices,11.039999961853027,0,1,226.72999572753906,623.5671997070312,397.20965576171875,638.515380859375,7
", (3e), John Wiley &Sons,",11.039999961853027,0,0,397.1499938964844,623.5120239257812,526.4219970703125,638.6809692382812,7
2006.,11.039999961853027,0,0,90.02400207519531,636.1119995117188,120.56912231445312,651.2809448242188,7
"5. P. R. Gray, P. J. Hurst, S. H. Lewis,",11.039999961853027,0,0,72.02400207519531,648.8319702148438,264.4767150878906,664.0009155273438,7
Analysis and design of analog integrated circuits,11.039999961853027,0,1,264.2900085449219,648.8871459960938,498.0398254394531,663.8353271484375,7
"(5e),",11.039999961853027,0,0,498.1000061035156,648.8319702148438,526.4890747070312,664.0009155273438,7
"Hoboken, NJ: Wiley, 2015.",11.039999961853027,0,0,90.02400207519531,661.4320068359375,223.31912231445312,676.6009521484375,7
"6. D. A. Neamen,",11.039999961853027,0,0,72.02400207519531,674.1520385742188,166.5128173828125,689.3209838867188,7
"(4e)z. Boston, MA:",11.039999961853027,0,0,427.510009765625,674.1520385742188,526.4627075195312,689.3209838867188,7
"McGraw-Hill, 2012.",11.039999961853027,0,0,90.02400207519531,686.7520141601562,186.56912231445312,701.9209594726562,7
Introduction of Combinational logic design:,11.039999961853027,1,0,72.02400207519531,724.7271728515625,301.2917175292969,739.9292602539062,7
"Overview of Boolean Algebra and K-Map, Half",11.039999961853027,0,0,300.8900146484375,724.6719970703125,526.4736938476562,739.8409423828125,7
ALU.,11.039999961853027,0,0,72.02400207519531,70.45201110839844,99.56880187988281,85.62096405029297,8
Sequential logic design:,11.039999961853027,1,0,99.38400268554688,70.50720977783203,225.43869018554688,85.70928955078125,8
of sequential circuits.,11.039999961853027,0,0,72.02400207519531,95.79197692871094,181.87200927734375,110.96092987060547,8
Designing of State Machines:,11.039999961853027,1,0,181.94000244140625,95.84717559814453,348.9752502441406,111.04925537109375,8
"Finite state machines, Design of",11.039999961853027,0,0,352.75,95.79197692871094,526.386962890625,110.96092987060547,8
Logic Families and,11.039999961853027,1,0,424.510009765625,133.76715087890625,526.4644165039062,148.96923828125,8
Semiconductor Memories:,11.039999961853027,1,0,72.02400207519531,146.3671875,212.91647338867188,161.56927490234375,8
Programmable Devices.,11.039999961853027,0,0,72.02400207519531,184.3519744873047,192.4791259765625,199.52093505859375,8
References:,11.039999961853027,1,0,72.02400207519531,197.0072021484375,138.08912658691406,212.20928955078125,8
"1. A. A. Kumar,",11.039999961853027,0,0,72.02400207519531,209.55198669433594,154.88912963867188,224.720947265625,8
FUNDAMENTALS OF DIGITAL CIRCUITS,11.039999961853027,0,1,154.94000244140625,209.607177734375,362.9115295410156,224.5553436279297,8
". Prentice Hall India Pvt., Limited,",11.039999961853027,0,0,362.95001220703125,209.55198669433594,526.3860473632812,224.720947265625,8
"(2e), 2016.",11.039999961853027,0,0,90.02400207519531,222.27195739746094,146.24911499023438,237.44091796875,8
"2. R. P. Jain,",11.039999961853027,0,0,72.02400207519531,234.8719940185547,146.60911560058594,250.04095458984375,8
Modern Digital Electronics,11.039999961853027,0,1,146.66000366210938,234.92718505859375,276.9320068359375,249.87535095214844,8
". McGraw-Hill Education (India) Pvt Limited, (4e),",11.039999961853027,0,0,277.010009765625,234.8719940185547,526.3298950195312,250.04095458984375,8
2003.,11.039999961853027,0,0,90.02400207519531,247.5919647216797,120.56912231445312,262.76092529296875,8
"3. W.H. Gothmann,",11.039999961853027,0,0,72.02400207519531,260.2219543457031,176.7653045654297,275.39093017578125,8
", PHI, (2e),",11.039999961853027,0,0,466.7799987792969,260.2219543457031,526.4401245117188,275.39093017578125,8
2006.,11.039999961853027,0,0,90.02400207519531,272.9419860839844,123.68912506103516,288.1109619140625,8
(3e) 2013.,11.039999961853027,0,0,90.02400207519531,310.8619689941406,143.24911499023438,326.03094482421875,8
Continuous,11.039999961853027,1,0,461.1400146484375,361.4371643066406,525.1389770507812,376.6392517089844,8
the impulse response and step,11.039999961853027,0,0,372.54998779296875,374.1019592285156,525.13818359375,389.27093505859375,8
The,11.039999961853027,0,0,72.02400207519531,424.6219787597656,94.0531234741211,439.79095458984375,8
Laplace Transform,11.039999961853027,1,0,95.30400085449219,424.67718505859375,194.749267578125,439.8792724609375,8
z-Transform,11.039999961853027,1,0,372.7900085449219,450.0171813964844,436.2379150390625,465.2192687988281,8
for discrete time,11.039999961853027,0,0,436.2699890136719,449.96197509765625,525.1168212890625,465.1309509277344,8
diagram representation and system interconnection.,11.039999961853027,0,0,72.02400207519531,487.8819580078125,330.3269348144531,503.0509338378906,8
State- space analysis,11.039999961853027,1,0,331.0299987792969,487.9371643066406,443.2434997558594,503.1392517089844,8
"and multi-input,",11.039999961853027,0,0,443.260009765625,487.8819580078125,525.1690673828125,503.0509338378906,8
Sampling Theorem,11.039999961853027,1,0,422.95001220703125,500.65716552734375,525.1690673828125,515.8592529296875,8
and its implications,11.039999961853027,1,0,72.02400207519531,513.2571411132812,177.95697021484375,528.459228515625,8
discrete time systems.,11.039999961853027,0,0,72.02400207519531,538.5220336914062,183.8091278076172,553.6909790039062,8
References:,11.039999961853027,1,0,72.02400207519531,551.1771850585938,135.0963134765625,566.3792724609375,8
1.,12.0,0,0,72.02400207519531,576.634033203125,81.02400207519531,592.6420288085938,8
"A.V. Oppenheim, A. S. Willsky & A. Nawab,",11.039999961853027,0,0,90.02400207519531,577.4020385742188,313.2969970703125,592.5709838867188,8
Signals and Systems,11.039999961853027,0,1,314.7099914550781,577.4572143554688,419.7776184082031,592.4053955078125,8
", (2e), PHI. /Pearson",11.039999961853027,0,0,419.7099914550781,577.4020385742188,526.3784790039062,592.5709838867188,8
"Education, New Delhi, 1997.",11.039999961853027,0,0,90.02400207519531,590.0020141601562,234.95912170410156,605.1709594726562,8
2.,12.0,0,0,72.02400207519531,602.7940063476562,81.02400207519531,618.802001953125,8
"R.F. Ziemer, W.H. Tranter and D.R. Fannin,",11.039999961853027,0,0,90.02400207519531,603.56201171875,320.1791076660156,618.73095703125,8
Signals and Systems - Continuous and,11.039999961853027,0,1,322.510009765625,603.6171875,526.7282104492188,618.5653686523438,8
Discrete,11.039999961853027,0,1,90.02400207519531,616.2471923828125,130.43040466308594,631.1953735351562,8
", (4e), Prentice Hall, 1998.",11.039999961853027,0,0,130.4600067138672,616.1920166015625,261.1191101074219,631.3609619140625,8
3.,12.0,0,0,72.02400207519531,628.9840087890625,81.02400207519531,644.9920043945312,8
"B. P. Lathi,",11.039999961853027,0,0,90.02400207519531,629.7520141601562,146.9462432861328,644.9209594726562,8
Linear systems and Signals,11.039999961853027,0,1,147.02000427246094,629.8071899414062,281.3768005371094,644.75537109375,8
", (2e), Oxford University Press, 2005.",11.039999961853027,0,0,281.45001220703125,629.7520141601562,468.64910888671875,644.9209594726562,8
4.,12.0,0,0,72.02400207519531,642.5440063476562,81.02400207519531,658.552001953125,8
"Douglas K. Lindner,",11.039999961853027,0,0,90.02400207519531,643.31201171875,194.87911987304688,658.48095703125,8
Introduction to Signals and Systems,11.039999961853027,0,1,197.69000244140625,643.3671875,383.326904296875,658.3153686523438,8
", Mc-Graw Hill International",11.039999961853027,0,0,383.3500061035156,643.31201171875,529.6090698242188,658.48095703125,8
Edition: c1999.,11.039999961853027,0,0,90.02400207519531,655.9119873046875,165.8091278076172,671.0809326171875,8
5.,12.0,0,0,72.02400207519531,668.7039794921875,81.02400207519531,684.7119750976562,8
"S. Haykin & B. V. Veen,",11.039999961853027,0,0,90.02400207519531,669.4719848632812,209.322265625,684.6409301757812,8
Signals and Systems,11.039999961853027,0,1,209.3300018310547,669.5271606445312,312.1455078125,684.475341796875,8
", (2e), John Wiley &Sons, New Delhi, 2007.",11.039999961853027,0,0,312.19000244140625,669.4719848632812,526.1290893554688,684.6409301757812,8
6.,12.0,0,0,72.02400207519531,682.2639770507812,81.02400207519531,698.27197265625,8
"H. Hsu, R. Ranjan,",11.039999961853027,0,0,90.02400207519531,683.031982421875,187.7169952392578,698.200927734375,8
Signals and Systems,11.039999961853027,0,1,188.80999755859375,683.087158203125,293.3036193847656,698.0353393554688,8
", (2e), Schaums's outline, Tata McGraw – Hill,",11.039999961853027,0,0,293.3299865722656,683.031982421875,526.4651489257812,698.200927734375,8
"New Delhi, 2008.",11.039999961853027,0,0,90.02400207519531,695.6320190429688,179.9691162109375,710.8009643554688,8
Network theorems and elements:,11.039999961853027,1,0,72.02400207519531,733.6032104492188,257.4298095703125,748.8052978515625,8
"Superposition, Thevenin’s and Norton’s Theorem,",11.039999961853027,0,0,257.45001220703125,733.5480346679688,526.3720092773438,748.7169799804688,8
Transients analysis:,11.039999961853027,1,0,417.30999755859375,746.3231811523438,523.404541015625,761.5252685546875,8
Two,11.039999961853027,1,0,501.4599914550781,83.12720489501953,526.4876098632812,98.32928466796875,9
port networks:,11.039999961853027,1,0,72.02400207519531,95.84717559814453,148.288330078125,111.04925537109375,9
Interconnection of two port,11.039999961853027,1,0,379.510009765625,108.44721221923828,526.3863525390625,123.6492919921875,9
networks:,11.039999961853027,1,0,72.02400207519531,121.16718292236328,124.0555191040039,136.3692626953125,9
Network functions:,11.039999961853027,1,0,421.0299987792969,121.16718292236328,523.4371948242188,136.3692626953125,9
Network synthesis:,11.039999961853027,1,0,326.4700012207031,159.087158203125,427.32049560546875,174.28924560546875,9
The four-reactance,11.039999961853027,0,0,427.2699890136719,159.03196716308594,526.4718627929688,174.200927734375,9
forms.,11.039999961853027,0,0,72.02400207519531,196.95201110839844,108.68912506103516,212.1209716796875,9
References:,11.039999961853027,1,0,72.02400207519531,209.607177734375,141.08912658691406,224.80926513671875,9
1.,11.039999961853027,0,1,72.02400207519531,222.3271484375,84.21311950683594,237.2753143310547,9
"Van Valkenburg, Mac Elwyn,",11.039999961853027,0,0,90.02400207519531,222.27195739746094,230.6053009033203,237.44091796875,9
"Network analysis, (3e),",11.039999961853027,0,1,230.69000244140625,222.3271484375,348.6100158691406,237.2753143310547,9
Prentice Hall of India,11.039999961853027,0,0,348.6700134277344,222.27195739746094,450.09356689453125,237.44091796875,9
", 2000.",11.039999961853027,0,1,450.1000061035156,222.3271484375,486.7691345214844,237.2753143310547,9
2.,11.039999961853027,0,1,72.02400207519531,234.92718505859375,84.21311950683594,249.87535095214844,9
"A. Sudhakar, S. P. Shyammohan,",11.039999961853027,0,0,90.02400207519531,234.8719940185547,252.3147735595703,250.04095458984375,9
"Circuits and Network,",11.039999961853027,0,1,252.41000366210938,234.92718505859375,358.2191162109375,249.87535095214844,9
"(5e),Tata McGraw-Hill, New Delhi,",11.039999961853027,0,0,358.2699890136719,234.8719940185547,526.4588012695312,250.04095458984375,9
2017.,11.039999961853027,0,0,90.02400207519531,247.5919647216797,117.56912231445312,262.76092529296875,9
"(8e), McGraw-Hill Education,2012.",11.039999961853027,0,1,90.02400207519531,272.9971923828125,264.2391357421875,287.9453430175781,9
4.,11.039999961853027,0,1,72.02400207519531,285.59716796875,84.21311950683594,300.5453186035156,9
"Ashfaq Husain,",11.039999961853027,0,0,90.02400207519531,285.5419616699219,164.73167419433594,300.7109375,9
"Networks and Systems, (2e),",11.039999961853027,0,1,164.66000366210938,285.59716796875,311.9827880859375,300.5453186035156,9
"Khanna Book Publishing, 2021.",11.039999961853027,0,0,312.07000732421875,285.5419616699219,465.492919921875,300.7109375,9
5.,11.039999961853027,0,1,72.02400207519531,298.19720458984375,84.21311950683594,313.1453552246094,9
"Ravish S. Salivahanan, S. Pravin Kumar,",11.039999961853027,0,0,90.02400207519531,298.1419982910156,293.0132141113281,313.31097412109375,9
"Circuit Theory,",11.039999961853027,0,1,293.0899963378906,298.19720458984375,364.6512451171875,313.1453552246094,9
Vikas Publishing.,11.039999961853027,0,0,364.6300048828125,298.1419982910156,451.4552001953125,313.31097412109375,9
Lab:,11.039999961853027,1,0,72.02400207519531,323.5171813964844,101.37312316894531,338.7192687988281,9
Operational amplifiers,11.039999961853027,1,0,72.02400207519531,374.15716552734375,189.80975341796875,389.3592529296875,9
Linear applications of op-,11.039999961853027,1,0,384.54998779296875,386.7571716308594,523.6163330078125,401.9592590332031,9
amp,11.039999961853027,1,0,72.02400207519531,399.4771728515625,94.72223663330078,414.67926025390625,9
Non-linear applications of,11.039999961853027,1,0,388.989990234375,412.0771789550781,526.41455078125,427.2792663574219,9
operational amplifier,11.039999961853027,1,0,72.02400207519531,424.67718505859375,180.43678283691406,439.8792724609375,9
oscillators.,11.039999961853027,0,0,72.02400207519531,462.6819763183594,127.03632354736328,477.8509521484375,9
Timer IC,11.039999961853027,1,0,128.05999755859375,462.7371826171875,173.33505249023438,477.93927001953125,9
Schmitt trigger.,11.039999961853027,0,0,72.02400207519531,475.281982421875,149.59104919433594,490.4509582519531,9
Data converters,11.039999961853027,1,0,150.13999938964844,475.3371887207031,233.8894500732422,490.5392761230469,9
voltage regulators and power amplifiers.,11.039999961853027,0,0,72.02400207519531,525.9219970703125,270.2391357421875,541.0909423828125,9
References:,11.039999961853027,1,0,72.02400207519531,538.5772094726562,138.08912658691406,553.779296875,9
"1. R.A. Gayakwad,",11.039999961853027,0,0,90.02400207519531,551.1220092773438,190.62130737304688,566.2909545898438,9
"Op-Amps and Linear Integrated Circuits,",11.039999961853027,0,1,190.61000061035156,551.1771850585938,390.5544738769531,566.1253662109375,9
"(4e), Prentice Hall of India,",11.039999961853027,0,0,390.54998779296875,551.1220092773438,523.74755859375,566.2909545898438,9
2002.,11.039999961853027,0,0,108.0199966430664,563.8419799804688,141.68911743164062,579.0109252929688,9
"2. W. D. Stanley,",11.039999961853027,0,0,90.02400207519531,576.4420166015625,181.36976623535156,591.6109619140625,9
", (4e), Pearson",11.039999961853027,0,0,438.3399963378906,576.4420166015625,514.1074829101562,591.6109619140625,9
"Education, 2007.",11.039999961853027,0,0,108.0199966430664,589.1619873046875,196.7991180419922,604.3309326171875,9
"3. F. Sergio,",11.039999961853027,0,0,90.02400207519531,601.7620239257812,158.8260955810547,616.9309692382812,9
Design with Op amps & Analog Integrated Circuits,11.039999961853027,0,1,158.89999389648438,601.8171997070312,403.4691162109375,616.765380859375,9
", (4e), McGraw Hill,",11.039999961853027,0,0,403.510009765625,601.7620239257812,500.4521484375,616.9309692382812,9
2014.,11.039999961853027,0,0,108.0199966430664,614.5120239257812,138.56912231445312,629.6809692382812,9
"4. D. Roy Chowdhury,",11.039999961853027,0,0,90.02400207519531,627.1119995117188,206.46371459960938,642.2809448242188,9
Linear Integrated Circuits,11.039999961853027,0,1,206.57000732421875,627.1671752929688,329.5335388183594,642.1153564453125,9
", (2e), New Age International (p) Ltd,",11.039999961853027,0,0,329.4700012207031,627.1119995117188,510.3935546875,642.2809448242188,9
2003.,11.039999961853027,0,0,108.0199966430664,639.7119750976562,141.68911743164062,654.8809204101562,9
"5. William D.Stanley,",11.039999961853027,0,0,90.02400207519531,652.4320068359375,200.32545471191406,667.6009521484375,9
"4e),",11.039999961853027,0,0,462.1000061035156,652.4320068359375,484.12481689453125,667.6009521484375,9
"Pearson Education India,2009.",11.039999961853027,0,0,108.0199966430664,665.031982421875,261.59912109375,680.200927734375,9
Lab:,11.039999961853027,1,0,72.02400207519531,690.4071655273438,98.37312316894531,705.6092529296875,9
performed on hardware as well as software.,11.039999961853027,0,0,72.02400207519531,728.2720336914062,288.4791259765625,743.4409790039062,9
their applications.,11.039999961853027,0,0,72.02400207519531,184.3519744873047,160.6491241455078,199.52093505859375,10
F,15.960000038146973,1,0,229.25,272.41278076171875,239.00155639648438,294.38970947265625,10
OURTH,12.960000038146973,1,0,239.2100067138672,275.622802734375,290.2723693847656,293.4687194824219,10
S,15.960000038146973,1,0,290.57000732421875,272.41278076171875,301.21533203125,294.38970947265625,10
EMESTER,12.960000038146973,1,0,301.489990234375,275.622802734375,365.7196960449219,293.4687194824219,10
Recap of,11.039999961853027,0,0,467.739990234375,316.6219787597656,526.4718017578125,331.79095458984375,10
FinFET Technology:,11.039999961853027,1,0,72.02400207519531,341.8771667480469,182.82139587402344,357.0792541503906,10
FinFET technology.,11.039999961853027,0,0,72.02400207519531,354.5419616699219,170.60015869140625,369.7109375,10
FinFET Device:,11.039999961853027,1,0,170.77999877929688,354.59716796875,250.1575927734375,369.79925537109375,10
FinFET Circuit Design:,11.039999961853027,1,0,72.02400207519531,379.91717529296875,194.57901000976562,395.1192626953125,10
FinFETs in analog and digital circuits.,11.039999961853027,0,0,72.02400207519531,392.46197509765625,261.8458251953125,407.6309509277344,10
Future Trends:,11.039999961853027,1,0,262.1300048828125,392.5171813964844,342.9097595214844,407.7192687988281,10
"Scaling trends in FinFET technology,",11.039999961853027,0,0,343.1499938964844,392.46197509765625,526.3919067382812,407.6309509277344,10
applications in real-world scenarios.,11.039999961853027,0,0,72.02400207519531,417.781982421875,252.4791259765625,432.9509582519531,10
References:,11.039999961853027,1,0,72.02400207519531,430.4571838378906,141.08912658691406,445.6592712402344,10
"1. Samar K. Saha,",11.039999961853027,0,0,90.02400207519531,443.1219787597656,192.52015686035156,458.29095458984375,10
"FinFET Devices for VLSI Circuits and Systems,(1e),",11.039999961853027,0,1,194.4499969482422,443.17718505859375,458.5199279785156,458.1253356933594,10
"CRC Press,",11.039999961853027,0,0,458.6199951171875,443.1219787597656,526.4890747070312,458.29095458984375,10
2021.,11.039999961853027,0,0,108.0199966430664,455.72198486328125,138.56912231445312,470.8909606933594,10
"2. Jean-Pierre Colinge (Ed.),",11.039999961853027,0,0,90.02400207519531,468.4419860839844,239.0648193359375,483.6109619140625,10
"FinFETs and Other  Multi-Gate Transistors,(1e),",11.039999961853027,0,1,239.69000244140625,468.4971923828125,475.2328186035156,483.4453430175781,10
"Springer,",11.039999961853027,0,0,475.29998779296875,468.4419860839844,526.4890747070312,483.6109619140625,10
2008.,11.039999961853027,0,0,108.0199966430664,481.0419616699219,141.68911743164062,496.2109375,10
"3. Corrado Di Natale,",11.039999961853027,0,0,90.02400207519531,493.6419677734375,202.31912231445312,508.8109436035156,10
"Introduction to Electronic Devices,(1e),",11.039999961853027,0,1,202.25,493.6971740722656,391.1932067871094,508.64532470703125,10
"Springer, 2023.",11.039999961853027,0,0,391.1499938964844,493.6419677734375,475.4891357421875,508.8109436035156,10
"4. S. Salivahanan, N. Suresh Kumar,",11.039999961853027,0,0,90.02400207519531,506.3619689941406,281.0391540527344,521.5309448242188,10
Electronic Devices and Circuits,11.039999961853027,0,1,281.69000244140625,506.41717529296875,434.95819091796875,521.3653564453125,10
",(5e), McGrawHill,",11.039999961853027,0,0,434.95001220703125,506.3619689941406,526.4593505859375,521.5309448242188,10
2022.,11.039999961853027,0,0,108.0199966430664,518.9619750976562,141.68911743164062,534.1309204101562,10
"5. Segio M. Rezende,",11.039999961853027,0,0,90.02400207519531,531.6820068359375,207.59912109375,546.8509521484375,10
"Springer,",11.039999961853027,0,0,474.4599914550781,531.6820068359375,526.4698486328125,546.8509521484375,10
2022.,11.039999961853027,0,0,108.0199966430664,544.2820434570312,138.56912231445312,559.4509887695312,10
Introduction to Computer Architecture:,11.039999961853027,1,0,72.02400207519531,569.6571655273438,282.45745849609375,584.8592529296875,10
"Overview of computer architecture and design,",11.039999961853027,0,0,282.5299987792969,569.6019897460938,526.33447265625,584.7709350585938,10
design principles.,11.039999961853027,0,0,72.02400207519531,594.9219970703125,156.71185302734375,610.0909423828125,10
Data Path and Control Unit Design.,11.039999961853027,1,0,159.13999938964844,594.9771728515625,339.79864501953125,610.1792602539062,10
Memory Systems and Input/Output,11.039999961853027,1,0,342.42999267578125,594.9771728515625,526.400634765625,610.1792602539062,10
Systems:,11.039999961853027,1,0,72.02400207519531,607.607177734375,121.06367492675781,622.8092651367188,10
Cache,11.039999961853027,1,0,490.5400085449219,607.607177734375,526.4862670898438,622.8092651367188,10
Memory and Pipelining:,11.039999961853027,1,0,72.02400207519531,620.2072143554688,200.79454040527344,635.4093017578125,10
pipelining.,11.039999961853027,0,0,72.02400207519531,632.8720092773438,124.53024291992188,648.0409545898438,10
Parallel Processing and Performance Evaluation:,11.039999961853027,1,0,130.5800018310547,632.9271850585938,411.22802734375,648.1292724609375,10
Concepts of parallel,11.039999961853027,0,0,411.30999755859375,632.8720092773438,526.4197998046875,648.0409545898438,10
Advanced,11.039999961853027,1,0,470.8599853515625,645.5271606445312,526.4794921875,660.729248046875,10
Topics and Emerging Trends:,11.039999961853027,1,0,72.02400207519531,658.2471923828125,226.53981018066406,673.4492797851562,10
Computer arithmetic,11.039999961853027,1,0,229.3699951171875,658.2471923828125,336.6236572265625,673.4492797851562,10
"and its role in system design, System-",11.039999961853027,0,0,336.6700134277344,658.1920166015625,523.496337890625,673.3609619140625,10
References:,11.039999961853027,1,0,72.02400207519531,696.1671752929688,135.11758422851562,711.3692626953125,10
1.,11.039999961853027,0,0,72.02400207519531,710.2138061523438,81.05747985839844,723.6903686523438,10
2.,11.039999961853027,0,0,72.02400207519531,734.2708740234375,80.30400085449219,748.9982299804688,10
3.,11.039999961853027,0,0,72.02400207519531,748.2498168945312,81.05747985839844,761.7263793945312,10
4.,11.039999961853027,0,0,72.02400207519531,70.69488525390625,80.30400085449219,85.42224884033203,11
5.,11.039999961853027,0,0,72.02400207519531,84.5738296508789,81.05747985839844,98.0503921508789,11
"Hill, (3e), 2014.",11.039999961853027,0,0,90.02400207519531,95.79197692871094,164.6875457763672,110.96092987060547,11
6.,11.039999961853027,0,0,72.02400207519531,108.6348876953125,80.30400085449219,123.36225128173828,11
2022.,11.039999961853027,0,0,90.02400207519531,121.11198425292969,117.57328796386719,136.28094482421875,11
Lab:,11.039999961853027,1,0,72.02400207519531,133.76715087890625,95.25324249267578,148.96923828125,11
Verilog Attributes:,11.039999961853027,1,0,389.5899963378906,184.40716552734375,486.664794921875,199.6092529296875,11
Switch,11.039999961853027,0,0,486.82000732421875,184.3519744873047,526.468017578125,199.52093505859375,11
"Operators, Syntax and constraints.",11.039999961853027,0,0,72.02400207519531,209.67198181152344,251.15911865234375,224.8409423828125,11
Characterization of HDL:,11.039999961853027,1,0,253.61000061035156,209.7271728515625,386.9732971191406,224.92926025390625,11
"Timing, concurrency, data",11.039999961853027,0,0,386.95001220703125,209.67198181152344,526.40869140625,224.8409423828125,11
References:,11.039999961853027,1,0,72.02400207519531,272.9971923828125,141.08912658691406,288.19927978515625,11
"Hill, (3e) 2013.",11.039999961853027,0,0,107.41999816894531,336.1819763183594,182.00912475585938,351.3509521484375,11
"Pearson, (6e), 2017.",11.039999961853027,0,0,107.41999816894531,361.3819580078125,210.83912658691406,376.5509338378906,11
Coordinate systems and transformation.,11.039999961853027,0,0,72.02400207519531,399.4219665527344,273.970458984375,414.5909423828125,11
Electrostatic Field,11.039999961853027,1,0,275.45001220703125,399.4771728515625,371.5312194824219,414.67926025390625,11
": Coulomb’s Law, Electric field",11.039999961853027,0,0,371.4700012207031,401.2957458496094,526.3592529296875,413.6295166015625,11
"theorem,",11.039999961853027,0,0,476.3800048828125,424.7419738769531,526.4569702148438,439.91094970703125,11
Continuity equation,11.039999961853027,0,0,72.02400207519531,437.3619689941406,167.18881225585938,452.53094482421875,11
Magnetostatic Field,11.039999961853027,1,0,72.02400207519531,450.0171813964844,175.65646362304688,465.2192687988281,11
:,11.039999961853027,0,0,175.6999969482422,449.96197509765625,181.76913452148438,465.1309509277344,11
Biot- savart,11.039999961853027,0,0,463.05999755859375,449.96197509765625,526.4928588867188,465.1309509277344,11
and boundary conditions.,11.039999961853027,0,0,72.02400207519531,475.281982421875,200.3529510498047,490.4509582519531,11
Electromagnetic fields,11.039999961853027,1,0,201.64999389648438,475.3371887207031,319.92156982421875,490.5392761230469,11
:,11.039999961853027,0,0,319.989990234375,475.281982421875,323.0591125488281,490.4509582519531,11
Analogy between electric and magnetic,11.039999961853027,0,0,327.42999267578125,475.281982421875,526.3598022460938,490.4509582519531,11
Maxwell’s equations.,11.039999961853027,0,0,72.02400207519531,502.4757385253906,175.9968719482422,514.8095092773438,11
Electromagnetic Waves:,11.039999961853027,1,0,175.5800018310547,500.65716552734375,302.23089599609375,515.8592529296875,11
"Uniform Plane Wave in free space, dielectrics",11.039999961853027,0,0,302.2099914550781,500.6019592285156,526.3786010742188,515.7709350585938,11
"Radiation, EMI and EMC.",11.039999961853027,0,0,72.02400207519531,525.9219970703125,199.19912719726562,541.0909423828125,11
References:,11.039999961853027,1,0,72.02400207519531,538.5772094726562,138.08912658691406,553.779296875,11
"1. Mathew N.O. Sadiku,",11.039999961853027,0,0,90.02400207519531,551.2420043945312,215.15911865234375,566.4109497070312,11
Elements of Electromagnetics,11.039999961853027,0,1,215.2100067138672,551.2971801757812,360.49639892578125,566.245361328125,11
", (4e), Oxford University Press,",11.039999961853027,0,0,360.54998779296875,551.2420043945312,514.0059814453125,566.4109497070312,11
2006.,11.039999961853027,0,0,108.0199966430664,563.8419799804688,138.56912231445312,579.0109252929688,11
"2. A. V. Bakshi, U. A. Bakshi,",11.039999961853027,0,0,90.02400207519531,576.4420166015625,240.71914672851562,591.6109619140625,11
"Electromagnetic Field Theory,",11.039999961853027,0,1,240.77000427246094,576.4971923828125,386.8292236328125,591.4453735351562,11
"(1e), Technical",11.039999961853027,0,0,386.95001220703125,576.4420166015625,465.7256774902344,591.6109619140625,11
Publications.,11.039999961853027,0,0,108.0199966430664,589.1619873046875,176.48912048339844,604.3309326171875,11
"3. William H. Hayt and John A. Buck,",11.039999961853027,0,0,90.02400207519531,601.7620239257812,278.56304931640625,616.9309692382812,11
Engineering Electromagnetics,11.039999961853027,0,1,278.69000244140625,601.8171997070312,424.8265075683594,616.765380859375,11
", (7e), McGraw Hill",11.039999961853027,0,0,424.75,601.7620239257812,518.7224731445312,616.9309692382812,11
2006.,11.039999961853027,0,0,108.0199966430664,614.5120239257812,141.68911743164062,629.6809692382812,11
"4. J. D.  Kraus, Keith R. Carver,",11.039999961853027,0,0,90.02400207519531,627.1119995117188,252.9752197265625,642.2809448242188,11
"Electromagnetics with application,",11.039999961853027,0,1,253.1300048828125,627.1671752929688,418.81671142578125,642.1153564453125,11
"(5e), TMH.",11.039999961853027,0,0,418.8699951171875,627.1119995117188,480.52911376953125,642.2809448242188,11
"5. N.N. Rao,",11.039999961853027,0,0,90.02400207519531,639.7119750976562,159.30079650878906,654.8809204101562,11
"Elements of Engineering Electromagnetics,",11.039999961853027,0,1,159.13999938964844,639.7671508789062,368.89910888671875,654.71533203125,11
"(6e), Pearson Education, 2006.",11.039999961853027,0,0,368.95001220703125,639.7119750976562,526.4890747070312,654.8809204101562,11
"6. Edminister, Joseph A.",11.039999961853027,0,0,90.02400207519531,652.4320068359375,219.11912536621094,667.6009521484375,11
Theory and problems of electromagnetics,11.039999961853027,0,1,219.1699981689453,652.4871826171875,423.4431457519531,667.4353637695312,11
", (2e), The McGraw-",11.039999961853027,0,0,423.42999267578125,652.4320068359375,523.3763427734375,667.6009521484375,11
"Hill Companies, 1997.",11.039999961853027,0,0,108.0199966430664,665.031982421875,221.75912475585938,680.200927734375,11
Introduction to C++:,11.039999961853027,1,0,72.02400207519531,690.4071655273438,187.28912353515625,705.6092529296875,11
operations.,11.039999961853027,0,0,72.02400207519531,702.9520263671875,129.56446838378906,718.1209716796875,11
Linked List:,11.039999961853027,1,0,133.33999633789062,703.0072021484375,201.6665496826172,718.2092895507812,11
searching a linked list.,11.039999961853027,0,0,72.02400207519531,715.6719970703125,188.18687438964844,730.8409423828125,11
"Stack, Queues and Recursion:",11.039999961853027,1,0,189.77000427246094,715.7271728515625,356.6728210449219,730.9292602539062,11
Array/ Linked representation of,11.039999961853027,0,0,358.3900146484375,715.6719970703125,519.5701904296875,730.8409423828125,11
